country,region,year,year_normalized,vehicle_segment,ev_sales(units),petrol_car_sales(units),diesel_car_sales(units),ice_total_sales(units),total_vehicle_sales(units),ev_ice_ratio,ev_market_share(%),market_share_change(%),charging_stations(units),fast_chargers_share(%),chargers_per_ev_ratio,average_ev_range(km),fuel_price(usd/ltr),electricity_price(usd/kwh),fuel_to_electric_ratio,gdp(usd/person),urban_population(%),co2_emissions(mt),ev_subsidy(usd),emission_regulation(scale_0-100),ev_growth_rate_yoy(%),ev_growth_rate_category,ev_domination(0/1),economic_index,policy_index,policy_index_lagged_1y,environmental_stringency_ratio
Sweden,Europe,2024,14,premium,54057,18104,1574,19678,73735,2.7470779550767355,73.31,2.5,35576,26.7,0.6581201324527813,466,2.0,0.155,12.903225806451614,57305,88.8,13.2,0,92.7,5.44,Slow Growth,1,5088.684,0.0,2249.696,0.14087513340448238
Sweden,Europe,2025,15,commercial,8259,22172,14781,36953,45212,0.22350012177631046,18.27,0.5700000000000003,45844,26.6,5.550793074222061,486,1.93,0.141,13.687943262411348,61242,89.0,12.2,0,95.602,6.62,Slow Growth,0,5450.538,0.0,0.0,0.12629138113082544
Sweden,Europe,2025,15,mass_market,95051,76624,10449,87073,182124,1.0916242692912843,52.19,1.6299999999999955,45844,26.6,0.48230949700687,486,1.93,0.141,13.687943262411348,61242,89.0,12.2,0,95.602,7.86,Slow Growth,1,5450.538,0.0,0.0,0.12629138113082544
Sweden,Europe,2025,15,premium,57311,16948,1474,18422,75733,3.1110085767017694,75.68,2.3700000000000045,45844,26.6,0.799916246444836,486,1.93,0.141,13.687943262411348,61242,89.0,12.2,0,95.602,6.02,Slow Growth,1,5450.538,0.0,0.0,0.12629138113082544
Switzerland,Europe,2010,0,commercial,5,25876,17250,43126,43131,0.00011593934053703103,0.01,0.0,98,2.9,19.6,130,1.4,0.158,8.860759493670885,74958,73.1,16.1,0,58.1,0.0,Decline,0,5479.4298,0.0,0.0,0.272419627749577
Switzerland,Europe,2010,0,mass_market,51,150107,20469,170576,170627,0.00029898696182346874,0.03,0.0,98,2.9,1.9215686274509804,130,1.4,0.158,8.860759493670885,74958,73.1,16.1,0,58.1,0.0,Decline,0,5479.4298,0.0,0.0,0.272419627749577
Switzerland,Europe,2010,0,premium,31,65942,5734,71676,71707,0.00043250181371728334,0.04,0.0,98,2.9,3.161290322580645,130,1.4,0.158,8.860759493670885,74958,73.1,16.1,0,58.1,0.0,Decline,0,5479.4298,0.0,0.0,0.272419627749577
Switzerland,Europe,2011,1,commercial,12,25262,16842,42104,42116,0.0002850085502565077,0.03,0.019999999999999997,230,4.2,19.166666666666668,134,1.417,0.162,8.746913580246913,75673,73.6,16.2,0,59.4,140.0,Extraordinary Growth,0,5569.5328,0.0,0.0,0.2682119205298013
Switzerland,Europe,2011,1,mass_market,132,145420,19830,165250,165382,0.0007987897125567322,0.08,0.05,230,4.2,1.7424242424242424,134,1.417,0.162,8.746913580246913,75673,73.6,16.2,0,59.4,158.82,Extraordinary Growth,0,5569.5328,0.0,0.0,0.2682119205298013
Switzerland,Europe,2011,1,premium,80,62999,5478,68477,68557,0.0011682754793580325,0.12,0.07999999999999999,230,4.2,2.875,134,1.417,0.162,8.746913580246913,75673,73.6,16.2,0,59.4,158.06,Extraordinary Growth,0,5569.5328,0.0,0.0,0.2682119205298013
Switzerland,Europe,2012,2,commercial,21,27242,18162,45404,45425,0.00046251431591930224,0.05,0.020000000000000004,361,5.9,17.19047619047619,149,1.407,0.167,8.425149700598801,77325,73.6,15.9,0,61.1,104.94,Extraordinary Growth,0,5691.12,0.0,0.0,0.2560386473429952
Switzerland,Europe,2012,2,mass_market,226,152449,20789,173238,173464,0.0013045636638612775,0.13,0.05,361,5.9,1.5973451327433628,149,1.407,0.167,8.425149700598801,77325,73.6,15.9,0,61.1,71.21,Fast Growth,0,5691.12,0.0,0.0,0.2560386473429952
Switzerland,Europe,2012,2,premium,140,68093,5921,74014,74154,0.0018915340341016564,0.19,0.07,361,5.9,2.5785714285714287,149,1.407,0.167,8.425149700598801,77325,73.6,15.9,0,61.1,112.51,Extraordinary Growth,0,5691.12,0.0,0.0,0.2560386473429952
Switzerland,Europe,2013,3,commercial,25,26645,17763,44408,44433,0.000562961628535399,0.06,0.009999999999999995,468,6.8,18.72,144,1.373,0.172,7.982558139534884,79469,73.7,15.9,0,64.0,71.0,Fast Growth,0,5856.8652999999995,0.0,0.0,0.24461538461538462
Switzerland,Europe,2013,3,mass_market,287,157620,21494,179114,179401,0.0016023314760431904,0.16,0.03,468,6.8,1.6306620209059233,144,1.373,0.172,7.982558139534884,79469,73.7,15.9,0,64.0,26.99,Moderate Growth,0,5856.8652999999995,0.0,0.0,0.24461538461538462
Switzerland,Europe,2013,3,premium,172,68096,5921,74017,74189,0.0023237904805652756,0.23,0.04000000000000001,468,6.8,2.7209302325581395,144,1.373,0.172,7.982558139534884,79469,73.7,15.9,0,64.0,22.86,Moderate Growth,0,5856.8652999999995,0.0,0.0,0.24461538461538462
Switzerland,Europe,2014,4,commercial,121,28420,18947,47367,47488,0.0025545210800768468,0.25,0.19,1271,8.2,10.50413223140496,156,1.347,0.177,7.610169491525424,79105,73.7,15.8,0,66.7,116.04,Extraordinary Growth,0,5830.0385,0.0,0.0,0.23338257016248154
Switzerland,Europe,2014,4,mass_market,1378,164924,22490,187414,188792,0.00735270577438185,0.73,0.57,1271,8.2,0.9223512336719883,156,1.347,0.177,7.610169491525424,79105,73.7,15.8,0,66.7,300.0,Extraordinary Growth,0,5830.0385,0.0,0.0,0.23338257016248154
Switzerland,Europe,2014,4,premium,837,72005,6261,78266,79103,0.010694298929292414,1.06,0.8300000000000001,1271,8.2,1.5185185185185186,156,1.347,0.177,7.610169491525424,79105,73.7,15.8,0,66.7,300.0,Extraordinary Growth,0,5830.0385,0.0,0.0,0.23338257016248154
Switzerland,Europe,2015,5,commercial,201,28646,19098,47744,47945,0.00420995308310992,0.42,0.16999999999999998,2022,10.0,10.059701492537313,175,1.343,0.179,7.5027932960893855,82996,73.5,15.9,0,67.5,66.12,Fast Growth,0,6100.206,0.0,0.0,0.2321167883211679
Switzerland,Europe,2015,5,mass_market,2342,169677,23138,192815,195157,0.01214635790783912,1.2,0.47,2022,10.0,0.8633646456020495,175,1.343,0.179,7.5027932960893855,82996,73.5,15.9,0,67.5,69.96,Fast Growth,0,6100.206,0.0,0.0,0.2321167883211679
Switzerland,Europe,2015,5,premium,1399,72659,6318,78977,80376,0.017714018005242034,1.74,0.6799999999999999,2022,10.0,1.4453180843459614,175,1.343,0.179,7.5027932960893855,82996,73.5,15.9,0,67.5,67.14,Fast Growth,0,6100.206,0.0,0.0,0.2321167883211679
Switzerland,Europe,2016,6,commercial,266,29057,19371,48428,48694,0.005492690179235153,0.55,0.13000000000000006,2937,12.1,11.041353383458647,197,1.387,0.181,7.662983425414365,82128,74.1,15.7,0,71.2,32.34,Moderate Growth,0,6085.6848,0.0,0.0,0.21745152354570635
Switzerland,Europe,2016,6,mass_market,3011,167228,22804,190032,193043,0.015844699840026944,1.56,0.3600000000000001,2937,12.1,0.9754234473596811,197,1.387,0.181,7.662983425414365,82128,74.1,15.7,0,71.2,28.57,Moderate Growth,0,6085.6848,0.0,0.0,0.21745152354570635
Switzerland,Europe,2016,6,premium,1836,73003,6348,79351,81187,0.02313770462880115,2.26,0.5199999999999998,2937,12.1,1.5996732026143792,197,1.387,0.181,7.662983425414365,82128,74.1,15.7,0,71.2,31.24,Moderate Growth,0,6085.6848,0.0,0.0,0.21745152354570635
Switzerland,Europe,2017,7,commercial,314,27889,18593,46482,46796,0.006755303128092595,0.67,0.12,3886,13.6,12.375796178343949,226,1.427,0.183,7.797814207650274,83563,74.1,15.5,0,74.5,18.05,Slow Growth,0,6192.0183,0.0,0.0,0.2052980132450331
Switzerland,Europe,2017,7,mass_market,3582,161008,21956,182964,186546,0.019577621827244703,1.92,0.3599999999999999,3886,13.6,1.0848687883863763,226,1.427,0.183,7.797814207650274,83563,74.1,15.5,0,74.5,18.96,Slow Growth,0,6192.0183,0.0,0.0,0.2052980132450331
Switzerland,Europe,2017,7,premium,2153,69173,6015,75188,77341,0.028634888546044582,2.78,0.52,3886,13.6,1.8049233627496517,226,1.427,0.183,7.797814207650274,83563,74.1,15.5,0,74.5,17.27,Slow Growth,0,6192.0183,0.0,0.0,0.2052980132450331
Switzerland,Europe,2018,8,commercial,471,27455,18304,45759,46230,0.010293057103520619,1.02,0.35,5609,15.4,11.908704883227177,268,1.47,0.189,7.777777777777778,83171,73.6,15.4,0,77.5,50.0,Moderate Growth,0,6121.3856,0.0,0.0,0.1961783439490446
Switzerland,Europe,2018,8,mass_market,5483,160987,21953,182940,188423,0.02997157537990598,2.91,0.9900000000000002,5609,15.4,1.022980120372059,268,1.47,0.189,7.777777777777778,83171,73.6,15.4,0,77.5,53.07,Fast Growth,0,6121.3856,0.0,0.0,0.1961783439490446
Switzerland,Europe,2018,8,premium,3295,68804,5983,74787,78082,0.0440584593579098,4.22,1.44,5609,15.4,1.7022761760242793,268,1.47,0.189,7.777777777777778,83171,73.6,15.4,0,77.5,53.04,Fast Growth,0,6121.3856,0.0,0.0,0.1961783439490446
Switzerland,Europe,2019,9,commercial,678,27316,18211,45527,46205,0.014892261734794738,1.47,0.44999999999999996,6779,16.0,9.998525073746313,310,1.527,0.192,7.953124999999999,83108,74.0,14.5,0,78.3,43.95,Moderate Growth,0,6149.992,0.0,0.0,0.1828499369482976
Switzerland,Europe,2019,9,mass_market,7735,155643,21224,176867,184602,0.04373342681223744,4.19,1.2800000000000002,6779,16.0,0.8764059469941823,310,1.527,0.192,7.953124999999999,83108,74.0,14.5,0,78.3,41.07,Moderate Growth,0,6149.992,0.0,0.0,0.1828499369482976
Switzerland,Europe,2019,9,premium,4659,66262,5762,72024,76683,0.0646867710763079,6.08,1.8600000000000003,6779,16.0,1.455033268941833,310,1.527,0.192,7.953124999999999,83108,74.0,14.5,0,78.3,41.4,Moderate Growth,0,6149.992,0.0,0.0,0.1828499369482976
Switzerland,Europe,2020,10,commercial,1304,20696,13798,34494,35798,0.037803676001623474,3.64,2.17,9057,17.0,6.945552147239264,347,1.653,0.198,8.348484848484848,87934,74.2,13.7,0,82.0,92.33,Fast Growth,0,6524.7028,0.0,0.0,0.1650602409638554
Switzerland,Europe,2020,10,mass_market,14913,112939,15401,128340,143253,0.1161991584852735,10.41,6.22,9057,17.0,0.6073224703279019,347,1.653,0.198,8.348484848484848,87934,74.2,13.7,0,82.0,92.8,Fast Growth,0,6524.7028,0.0,0.0,0.1650602409638554
Switzerland,Europe,2020,10,premium,8956,46346,4030,50376,59332,0.17778307130379545,15.09,9.01,9057,17.0,1.0112773559624832,347,1.653,0.198,8.348484848484848,87934,74.2,13.7,0,82.0,92.23,Fast Growth,0,6524.7028,0.0,0.0,0.1650602409638554
Switzerland,Europe,2021,11,commercial,2189,19672,13114,32786,34975,0.06676630269017264,6.26,2.6199999999999997,12084,18.2,5.520328917313842,386,1.817,0.202,8.995049504950494,90562,73.6,13.1,0,84.3,67.87,Fast Growth,0,6665.363199999999,0.0,0.0,0.15357561547479484
Switzerland,Europe,2021,11,mass_market,24555,99246,13534,112780,137335,0.21772477389608086,17.88,7.469999999999999,12084,18.2,0.49211973121563835,386,1.817,0.202,8.995049504950494,90562,73.6,13.1,0,84.3,64.65,Fast Growth,0,6665.363199999999,0.0,0.0,0.15357561547479484
Switzerland,Europe,2021,11,premium,14992,39409,3427,42836,57828,0.34998599308992434,25.93,10.84,12084,18.2,0.8060298826040555,386,1.817,0.202,8.995049504950494,90562,73.6,13.1,0,84.3,67.4,Fast Growth,0,6665.363199999999,0.0,0.0,0.15357561547479484
Switzerland,Europe,2022,12,commercial,2725,18906,12604,31510,34235,0.08648048238654396,7.96,1.7000000000000002,15350,21.1,5.63302752293578,419,1.937,0.211,9.180094786729859,94194,74.5,13.2,0,85.4,24.49,Moderate Growth,0,7017.453,0.0,0.0,0.15277777777777776
Switzerland,Europe,2022,12,mass_market,30949,92534,12618,105152,136101,0.29432630858186243,22.74,4.859999999999999,15350,21.1,0.49597725289993216,419,1.937,0.211,9.180094786729859,94194,74.5,13.2,0,85.4,26.04,Moderate Growth,0,7017.453,0.0,0.0,0.15277777777777776
Switzerland,Europe,2022,12,premium,18872,35293,3069,38362,57234,0.4919451540587039,32.97,7.039999999999999,15350,21.1,0.8133743111487919,419,1.937,0.211,9.180094786729859,94194,74.5,13.2,0,85.4,25.88,Moderate Growth,0,7017.453,0.0,0.0,0.15277777777777776
Switzerland,Europe,2023,13,commercial,3070,20185,13456,33641,36711,0.09125769150738682,8.36,0.39999999999999947,18901,26.0,6.156677524429967,444,1.93,0.219,8.812785388127853,95322,74.6,13.1,0,88.4,12.66,Slow Growth,0,7111.021199999999,0.0,0.0,0.1465324384787472
Switzerland,Europe,2023,13,mass_market,35725,100156,13658,113814,149539,0.31388932820215437,23.89,1.1500000000000021,18901,26.0,0.5290692792162351,444,1.93,0.219,8.812785388127853,95322,74.6,13.1,0,88.4,15.43,Slow Growth,0,7111.021199999999,0.0,0.0,0.1465324384787472
Switzerland,Europe,2023,13,premium,21298,36971,3215,40186,61484,0.5299855671129249,34.64,1.6700000000000017,18901,26.0,0.88745422105362,444,1.93,0.219,8.812785388127853,95322,74.6,13.1,0,88.4,12.86,Slow Growth,0,7111.021199999999,0.0,0.0,0.1465324384787472
Switzerland,Europe,2024,14,commercial,3342,20731,13821,34552,37894,0.09672377865246586,8.82,0.46000000000000085,23201,27.3,6.942250149611011,466,1.867,0.227,8.224669603524228,97910,74.4,12.6,0,90.3,8.86,Slow Growth,0,7284.504000000001,0.0,0.0,0.1380065717415115
Switzerland,Europe,2024,14,mass_market,38017,99303,13541,112844,150861,0.33689872744674065,25.2,1.3099999999999987,23201,27.3,0.610279611752637,466,1.867,0.227,8.224669603524228,97910,74.4,12.6,0,90.3,6.42,Slow Growth,0,7284.504000000001,0.0,0.0,0.1380065717415115
Switzerland,Europe,2024,14,premium,22949,36668,3188,39856,62805,0.5757978723404256,36.54,1.8999999999999986,23201,27.3,1.0109808706261711,466,1.867,0.227,8.224669603524228,97910,74.4,12.6,0,90.3,7.75,Slow Growth,0,7284.504000000001,0.0,0.0,0.1380065717415115
Switzerland,Europe,2025,15,commercial,3872,21231,14154,35385,39257,0.10942489755546135,9.86,1.0399999999999991,28251,27.5,7.296229338842975,503,1.79,0.232,7.7155172413793105,99664,74.7,12.1,0,93.1,15.86,Slow Growth,0,7444.9008,0.0,0.0,0.12858660998937302
Switzerland,Europe,2025,15,mass_market,43731,98079,13374,111453,155184,0.39237167236413556,28.18,2.9800000000000004,28251,27.5,0.6460176991150443,503,1.79,0.232,7.7155172413793105,99664,74.7,12.1,0,93.1,15.03,Slow Growth,0,7444.9008,0.0,0.0,0.12858660998937302
Switzerland,Europe,2025,15,premium,26536,35333,3072,38405,64941,0.6909516989975264,40.86,4.32,28251,27.5,1.0646291829966839,503,1.79,0.232,7.7155172413793105,99664,74.7,12.1,0,93.1,15.63,Slow Growth,0,7444.9008,0.0,0.0,0.12858660998937302
Thailand,APAC,2010,0,commercial,5,74582,49724,124306,124311,4.022331987192895e-05,0.0,0.0,0,0.0,0.0,119,0.9,0.069,13.043478260869565,5170,44.0,68.3,0,20.8,0.0,Decline,0,227.48,0.0,0.0,3.13302752293578
Thailand,APAC,2010,0,mass_market,15,427070,58239,485309,485324,3.0908143059370424e-05,0.0,0.0,0,0.0,0.0,119,0.9,0.069,13.043478260869565,5170,44.0,68.3,0,20.8,0.0,Decline,0,227.48,0.0,0.0,3.13302752293578
Thailand,APAC,2010,0,premium,10,184012,16002,200014,200024,4.999650024498285e-05,0.0,0.0,0,0.0,0.0,119,0.9,0.069,13.043478260869565,5170,44.0,68.3,0,20.8,0.0,Decline,0,227.48,0.0,0.0,3.13302752293578
Thailand,APAC,2011,1,commercial,5,85329,56890,142219,142224,3.515704652683537e-05,0.0,0.0,13,1.0,2.6,124,0.883,0.073,12.095890410958905,5316,45.2,70.0,251,20.5,0.0,Decline,0,240.28320000000002,51.455,0.0,3.255813953488372
Thailand,APAC,2011,1,mass_market,30,508639,69364,578003,578033,5.190284479492321e-05,0.01,0.01,13,1.0,0.43333333333333335,124,0.883,0.073,12.095890410958905,5316,45.2,70.0,251,20.5,100.0,Fast Growth,0,240.28320000000002,51.455,0.0,3.255813953488372
Thailand,APAC,2011,1,premium,16,219464,19085,238549,238565,6.707217385107462e-05,0.01,0.01,13,1.0,0.8125,124,0.883,0.073,12.095890410958905,5316,45.2,70.0,251,20.5,60.0,Fast Growth,0,240.28320000000002,51.455,0.0,3.255813953488372
Thailand,APAC,2012,2,commercial,6,100324,66882,167206,167212,3.58838797650802e-05,0.0,0.0,24,2.0,4.0,129,0.87,0.077,11.2987012987013,5415,46.1,71.7,500,23.6,9.54,Slow Growth,0,249.6315,118.0,51.455,2.9146341463414633
Thailand,APAC,2012,2,mass_market,69,608769,83014,691783,691852,9.974226021743813e-05,0.01,0.0,24,2.0,0.34782608695652173,129,0.87,0.077,11.2987012987013,5415,46.1,71.7,500,23.6,114.48,Extraordinary Growth,0,249.6315,118.0,51.455,2.9146341463414633
Thailand,APAC,2012,2,premium,41,261656,22753,284409,284450,0.0001441585885116153,0.01,0.0,24,2.0,0.5853658536585366,129,0.87,0.077,11.2987012987013,5415,46.1,71.7,500,23.6,102.48,Extraordinary Growth,0,249.6315,118.0,51.455,2.9146341463414633
Thailand,APAC,2013,3,commercial,7,120778,80518,201296,201303,3.477466020189174e-05,0.0,0.0,36,2.8,5.142857142857143,132,0.867,0.081,10.703703703703704,5516,47.0,73.8,751,24.4,11.87,Slow Growth,0,259.252,183.24399999999997,118.0,2.905511811023622
Thailand,APAC,2013,3,mass_market,81,709990,96817,806807,806888,0.00010039575759754191,0.01,0.0,36,2.8,0.4444444444444444,132,0.867,0.081,10.703703703703704,5516,47.0,73.8,751,24.4,75.44,Fast Growth,0,259.252,183.24399999999997,118.0,2.905511811023622
Thailand,APAC,2013,3,premium,48,303500,26391,329891,329939,0.00014550260540602806,0.01,0.0,36,2.8,0.75,132,0.867,0.081,10.703703703703704,5516,47.0,73.8,751,24.4,68.69,Fast Growth,0,259.252,183.24399999999997,118.0,2.905511811023622
Thailand,APAC,2014,4,commercial,6,95716,63811,159527,159533,3.7611188074745966e-05,0.0,0.0,48,4.0,8.0,142,0.857,0.085,10.08235294117647,5586,48.1,75.9,1002,26.4,6.27,Slow Growth,0,268.68660000000006,264.528,183.24399999999997,2.7700729927007304
Thailand,APAC,2014,4,mass_market,65,570301,77768,648069,648134,0.0001002979620997147,0.01,0.0,48,4.0,0.7384615384615385,142,0.857,0.085,10.08235294117647,5586,48.1,75.9,1002,26.4,29.4,Moderate Growth,0,268.68660000000006,264.528,183.24399999999997,2.7700729927007304
Thailand,APAC,2014,4,premium,39,247279,21503,268782,268821,0.00014509900216532357,0.01,0.0,48,4.0,1.2307692307692308,142,0.857,0.085,10.08235294117647,5586,48.1,75.9,1002,26.4,34.58,Moderate Growth,0,268.68660000000006,264.528,183.24399999999997,2.7700729927007304
Thailand,APAC,2015,5,commercial,9,74111,49408,123519,123528,7.286328419109611e-05,0.01,0.01,62,4.6,6.888888888888889,153,0.867,0.089,9.741573033707866,5869,49.1,78.6,1242,29.0,14.47,Slow Growth,0,288.16790000000003,360.18,264.528,2.6199999999999997
Thailand,APAC,2015,5,mass_market,100,438130,59745,497875,497975,0.00020085362791865427,0.02,0.01,62,4.6,0.62,153,0.867,0.089,9.741573033707866,5869,49.1,78.6,1242,29.0,13.17,Slow Growth,0,288.16790000000003,360.18,264.528,2.6199999999999997
Thailand,APAC,2015,5,premium,60,191086,16616,207702,207762,0.0002888754080365138,0.03,0.019999999999999997,62,4.6,1.0333333333333334,153,0.867,0.089,9.741573033707866,5869,49.1,78.6,1242,29.0,13.53,Slow Growth,0,288.16790000000003,360.18,264.528,2.6199999999999997
Thailand,APAC,2016,6,commercial,14,78422,52281,130703,130717,0.00010711307315057803,0.01,0.0,77,5.9,5.5,186,0.883,0.093,9.494623655913978,6192,49.6,81.3,1499,30.0,25.99,Moderate Growth,0,307.1232,449.7,360.18,2.6225806451612903
Thailand,APAC,2016,6,mass_market,153,448242,61124,509366,509519,0.000300373405370598,0.03,0.009999999999999998,77,5.9,0.5032679738562091,186,0.883,0.093,9.494623655913978,6192,49.6,81.3,1499,30.0,53.0,Fast Growth,0,307.1232,449.7,360.18,2.6225806451612903
Thailand,APAC,2016,6,premium,93,196633,17098,213731,213824,0.000435126397200219,0.04,0.010000000000000002,77,5.9,0.8279569892473119,186,0.883,0.093,9.494623655913978,6192,49.6,81.3,1499,30.0,24.67,Moderate Growth,0,307.1232,449.7,360.18,2.6225806451612903
Thailand,APAC,2017,7,commercial,22,76564,51042,127606,127628,0.0001724056862529975,0.02,0.01,92,6.5,4.181818181818182,213,0.927,0.095,9.757894736842106,6696,49.9,82.7,1745,31.7,54.2,Fast Growth,0,334.13039999999995,553.165,449.7,2.529051987767584
Thailand,APAC,2017,7,mass_market,252,442709,60369,503078,503330,0.0005009163588946446,0.05,0.020000000000000004,92,6.5,0.36507936507936506,213,0.927,0.095,9.757894736842106,6696,49.9,82.7,1745,31.7,64.71,Fast Growth,0,334.13039999999995,553.165,449.7,2.529051987767584
Thailand,APAC,2017,7,premium,157,198848,17291,216139,216296,0.0007263844100324329,0.07,0.030000000000000006,92,6.5,0.5859872611464968,213,0.927,0.095,9.757894736842106,6696,49.9,82.7,1745,31.7,59.08,Fast Growth,0,334.13039999999995,553.165,449.7,2.529051987767584
Thailand,APAC,2018,8,commercial,25,85724,57149,142873,142898,0.00017498057715593568,0.02,0.0,107,8.1,4.28,251,0.97,0.096,10.104166666666666,7199,50.7,84.9,2004,34.7,40.57,Moderate Growth,0,364.98930000000007,695.388,553.165,2.3781512605042017
Thailand,APAC,2018,8,mass_market,284,498869,68028,566897,567181,0.0005009728398633262,0.05,0.0,107,8.1,0.3767605633802817,251,0.97,0.096,10.104166666666666,7199,50.7,84.9,2004,34.7,12.7,Slow Growth,0,364.98930000000007,695.388,553.165,2.3781512605042017
Thailand,APAC,2018,8,premium,169,213723,18585,232308,232477,0.0007274824801556555,0.07,0.0,107,8.1,0.6331360946745562,251,0.97,0.096,10.104166666666666,7199,50.7,84.9,2004,34.7,7.64,Slow Growth,0,364.98930000000007,695.388,553.165,2.3781512605042017
Thailand,APAC,2019,9,commercial,78,88552,59034,147586,147664,0.0005285054137926362,0.05,0.030000000000000002,293,7.8,3.7564102564102564,275,1.017,0.098,10.377551020408163,7722,51.0,80.6,2238,38.1,77.28,Fast Growth,0,393.822,852.678,695.388,2.0613810741687977
Thailand,APAC,2019,9,mass_market,887,519613,70856,590469,591356,0.0015021957122219795,0.15,0.09999999999999999,293,7.8,0.33032694475760993,275,1.017,0.098,10.377551020408163,7722,51.0,80.6,2238,38.1,212.32,Extraordinary Growth,0,393.822,852.678,695.388,2.0613810741687977
Thailand,APAC,2019,9,premium,550,232206,20192,252398,252948,0.002179098091110072,0.22,0.15,293,7.8,0.5327272727272727,275,1.017,0.098,10.377551020408163,7722,51.0,80.6,2238,38.1,225.44,Extraordinary Growth,0,393.822,852.678,695.388,2.0613810741687977
Thailand,APAC,2020,10,commercial,104,71551,47701,119252,119356,0.0008721027739576695,0.09,0.039999999999999994,504,11.7,4.846153846153846,322,1.077,0.099,10.878787878787877,7613,51.5,78.4,2479,40.6,67.83,Fast Growth,0,392.0695,1006.474,852.678,1.8846153846153846
Thailand,APAC,2020,10,mass_market,1179,413874,56437,470311,471490,0.0025068518490955986,0.25,0.1,504,11.7,0.42748091603053434,322,1.077,0.099,10.878787878787877,7613,51.5,78.4,2479,40.6,32.92,Moderate Growth,0,392.0695,1006.474,852.678,1.8846153846153846
Thailand,APAC,2020,10,premium,719,181882,15816,197698,198417,0.003636860261611144,0.36,0.13999999999999999,504,11.7,0.7009735744089013,322,1.077,0.099,10.878787878787877,7613,51.5,78.4,2479,40.6,30.73,Moderate Growth,0,392.0695,1006.474,852.678,1.8846153846153846
Thailand,APAC,2021,11,commercial,266,66785,44523,111308,111574,0.002389765335824918,0.24,0.15,975,16.4,3.6654135338345863,350,1.13,0.103,10.970873786407767,7312,51.7,77.2,2732,43.6,155.77,Extraordinary Growth,0,378.03040000000004,1191.152,1006.474,1.7309417040358746
Thailand,APAC,2021,11,mass_market,3033,389774,53151,442925,445958,0.006847660439126263,0.68,0.43000000000000005,975,16.4,0.32146389713155293,350,1.13,0.103,10.970873786407767,7312,51.7,77.2,2732,43.6,157.25,Extraordinary Growth,0,378.03040000000004,1191.152,1006.474,1.7309417040358746
Thailand,APAC,2021,11,premium,1855,171333,14899,186232,188087,0.00996069418789467,0.99,0.63,975,16.4,0.5256064690026954,350,1.13,0.103,10.970873786407767,7312,51.7,77.2,2732,43.6,158.0,Extraordinary Growth,0,378.03040000000004,1191.152,1006.474,1.7309417040358746
Thailand,APAC,2022,12,commercial,1310,76100,50734,126834,128144,0.010328460822807764,1.02,0.78,2746,19.4,2.09618320610687,361,1.207,0.107,11.280373831775702,7032,52.2,80.1,2988,48.8,300.0,Extraordinary Growth,0,367.0704,1458.144,1191.152,1.608433734939759
Thailand,APAC,2022,12,mass_market,14960,437686,59685,497371,512331,0.030078150917524343,2.92,2.2399999999999998,2746,19.4,0.18355614973262033,361,1.207,0.107,11.280373831775702,7032,52.2,80.1,2988,48.8,300.0,Extraordinary Growth,0,367.0704,1458.144,1191.152,1.608433734939759
Thailand,APAC,2022,12,premium,8993,187135,16273,203408,212401,0.04421163376071738,4.23,3.24,2746,19.4,0.30534860447014345,361,1.207,0.107,11.280373831775702,7032,52.2,80.1,2988,48.8,300.0,Extraordinary Growth,0,367.0704,1458.144,1191.152,1.608433734939759
Thailand,APAC,2023,13,commercial,3983,74584,49722,124306,128289,0.0320418966099786,3.1,2.08,8246,25.3,2.070298769771529,389,1.203,0.113,10.646017699115044,7181,52.9,82.3,3009,49.7,204.05,Extraordinary Growth,0,379.87489999999997,1495.4730000000002,1458.144,1.6232741617357
Thailand,APAC,2023,13,mass_market,45373,410220,55939,466159,511532,0.0973337423497133,8.87,5.949999999999999,8246,25.3,0.1817380380402442,389,1.203,0.113,10.646017699115044,7181,52.9,82.3,3009,49.7,203.3,Extraordinary Growth,0,379.87489999999997,1495.4730000000002,1458.144,1.6232741617357
Thailand,APAC,2023,13,premium,28014,174615,15184,189799,217813,0.1475982486735968,12.86,8.629999999999999,8246,25.3,0.2943528235882059,389,1.203,0.113,10.646017699115044,7181,52.9,82.3,3009,49.7,211.51,Extraordinary Growth,0,379.87489999999997,1495.4730000000002,1458.144,1.6232741617357
Thailand,APAC,2024,14,commercial,5740,78083,52055,130138,135878,0.04410702485054327,4.22,1.1199999999999997,15198,27.7,2.6477351916376306,420,1.18,0.117,10.085470085470085,7514,53.0,79.8,2487,53.6,44.11,Moderate Growth,0,398.242,1333.0320000000002,1495.4730000000002,1.4615384615384615
Thailand,APAC,2024,14,mass_market,65483,419800,57245,477045,542528,0.1372679726231278,12.07,3.200000000000001,15198,27.7,0.23209077165065742,420,1.18,0.117,10.085470085470085,7514,53.0,79.8,2487,53.6,44.32,Moderate Growth,0,398.242,1333.0320000000002,1495.4730000000002,1.4615384615384615
Thailand,APAC,2024,14,premium,39818,172679,15016,187695,227513,0.21214203894616265,17.5,4.640000000000001,15198,27.7,0.3816866743683761,420,1.18,0.117,10.085470085470085,7514,53.0,79.8,2487,53.6,42.14,Moderate Growth,0,398.242,1333.0320000000002,1495.4730000000002,1.4615384615384615
